StringID_0,String_1,metadata
903,Danger in the City (Daylight),bgm_name
904,Danger in the City (Evening),bgm_name
905,Danger in the City (Night),bgm_name
906,Secret Base,bgm_name
907,Into The Depths,bgm_name
908,Into the Darkness,bgm_name
909,未使用テキスト,bgm_name
911,DARK WATERS,bgm_name
912,AKIBA,bgm_name
913,荒廃のセントラル・タウン,bgm_name
915,戦士たちの憂い,bgm_name
916,未使用テキスト,bgm_name
917,ガーディアン・パレス,bgm_name
918,パレス・アザーサイド,bgm_name
919,アビス・エリア,bgm_name
920,ダーク・アビス・エリア,bgm_name
921,黒天のギア・フォレスト,bgm_name
922,ヒート・コズミック,bgm_name
923,チル・コズミック,bgm_name
924,ハイライズ・コロシアム,bgm_name
925,ファイナル・コロシアム,bgm_name
926,アンダーアリーナ,bgm_name
927,Endure the Anomalies,bgm_name
928,イリアスの戦い,bgm_name
929,イリアスの激戦,bgm_name
930,タイタンの使徒,bgm_name
931,未使用テキスト,bgm_name
932,正義の神々,bgm_name
933,EPIC BATTLE,bgm_name
935,A Little Comedy,bgm_name
945,Last Silhouette,bgm_name
950,未使用テキスト,bgm_name
951,未使用テキスト,bgm_name
952,未使用テキスト,bgm_name
1,{d0}は力尽きた！,buff_message
2,{d0}は命を刈り取られた！,buff_message
3,{d0}は{is28}{image(ui_icon_btlStatus_000)}毒におかされた！,buff_message
4,{d0}は{is28}{image(ui_icon_btlStatus_001)}消沈した！,buff_message
5,{d0}は{is28}{image(ui_icon_btlStatus_002)}混乱した！,buff_message
6,{d0}は{is28}{image(ui_icon_btlStatus_003)}麻痺した！,buff_message
7,{d0}は{is28}{image(ui_icon_btlStatus_004)}眠りに落ちた！,buff_message
8,{d0}は{is28}{image(ui_icon_btlStatus_005)}猛毒におかされた！,buff_message
9,{d0}は{is28}{image(ui_icon_btlStatus_006)}消沈した！,buff_message
10,{d0}は{is28}{image(ui_icon_btlStatus_007)}錯乱した！,buff_message
11,{d0}は{is28}{image(ui_icon_btlStatus_008)}行動不能になった！,buff_message
12,{d0}は{is28}{image(ui_icon_btlStatus_009)}昏睡した！,buff_message
13,{d0}は{is28}{image(ui_icon_btlStatus_010)}液晶化してスキルが出せなくなった！,buff_message
14,{d0}は{is28}{image(ui_icon_btlStatus_011)}リバースにより相性が逆転した！,buff_message
15,{d0}の{fc9HPの回復量}がアップした！,buff_message
16,{d0}の{fc9HPの回復量}がダウンした！,buff_message
17,{d0}の{fc9SPの回復量}がアップした！,buff_message
18,{d0}の{fc9SPの回復量}がダウンした！,buff_message
19,{d0}の{is28}{image(ui_icon_btlStatus_032)}{fc9最大HP}がアップした！,buff_message
20,{d0}の{is28}{image(ui_icon_btlStatus_034)}{fc9最大SP}がアップした！,buff_message
21,死神の霧：{d0}の{is28}{image(ui_icon_btlStatus_033)}{fc9最大HP}がダウンした！,buff_message
22,{d0}の{is28}{image(ui_icon_btlStatus_035)}{fc9最大SP}がダウンした！,buff_message
23,{d0}の{is28}{image(ui_icon_btlStatus_014)}{fc9HP}が行動時に回復するようになった！,buff_message
24,{d0}の{is28}{image(ui_icon_btlStatus_015)}{fc9SP}が行動時に回復するようになった！,buff_message
25,{d0}の{is28}{image(ui_icon_btlStatus_016)}{fc9攻撃力}がアップした！,buff_message
26,{d0}の{is28}{image(ui_icon_btlStatus_018)}{fc9防御力}がアップした！,buff_message
27,{d0}の{is28}{image(ui_icon_btlStatus_020)}{fc9知力}がアップした！,buff_message
28,{d0}の{is28}{image(ui_icon_btlStatus_022)}{fc9精神}がアップした！,buff_message
29,{d0}の{is28}{image(ui_icon_btlStatus_024)}{fc9素早さ}がアップした！,buff_message
30,{d0}の{is28}{image(ui_icon_btlStatus_026)}{fc9命中率}がアップした！,buff_message
31,{d0}の{is28}{image(ui_icon_btlStatus_028)}{fc9回避率}がアップした！,buff_message
32,{d0}の{is28}{image(ui_icon_btlStatus_030)}{fc9クリティカル発生率}がアップした！,buff_message
33,{d0}の{is28}{image(ui_icon_btlStatus_017)}{fc9攻撃力}がダウンした！,buff_message
34,{d0}の{is28}{image(ui_icon_btlStatus_019)}{fc9防御力}がダウンした！,buff_message
35,{d0}の{is28}{image(ui_icon_btlStatus_021)}{fc9知力}がダウンした！,buff_message
36,{d0}の{is28}{image(ui_icon_btlStatus_023)}{fc9精神}がダウンした！,buff_message
37,{d0}の{is28}{image(ui_icon_btlStatus_025)}{fc9素早さ}がダウンした！,buff_message
38,{d0}の{is28}{image(ui_icon_btlStatus_027)}{fc9命中率}がダウンした！,buff_message
39,{d0}の{is28}{image(ui_icon_btlStatus_029)}{fc9回避率}がダウンした！,buff_message
40,{d0}の{is28}{image(ui_icon_btlStatus_031)}{fc9クリティカル発生率}がダウンした！,buff_message
41,{d0}の{is28}{image(ui_icon_btlStatus_059)}{fc9無耐性}がアップした！,buff_message
42,{d0}の{is28}{image(ui_icon_btlStatus_049)}{fc9火耐性}がアップした！,buff_message
43,{d0}の{is28}{image(ui_icon_btlStatus_052)}{fc9氷耐性}がアップした！,buff_message
44,{d0}の{is28}{image(ui_icon_btlStatus_051)}{fc9草木耐性}がアップした！,buff_message
45,{d0}の{is28}{image(ui_icon_btlStatus_050)}{fc9水耐性}がアップした！,buff_message
46,{d0}の{is28}{image(ui_icon_btlStatus_053)}{fc9電気耐性}がアップした！,buff_message
47,{d0}の{is28}{image(ui_icon_btlStatus_056)}{fc9鋼耐性}がアップした！,buff_message
48,{d0}の{is28}{image(ui_icon_btlStatus_055)}{fc9風耐性}がアップした！,buff_message
49,{d0}の{is28}{image(ui_icon_btlStatus_054)}{fc9地面耐性}がアップした！,buff_message
50,{d0}の{is28}{image(ui_icon_btlStatus_057)}{fc9光耐性}がアップした！,buff_message
51,{d0}の{is28}{image(ui_icon_btlStatus_058)}{fc9闇耐性}がアップした！,buff_message
52,{d0}の{is28}{image(ui_icon_btlStatus_059)}{fc9無耐性}がアップした！,buff_message
53,属性威力アップは存在しないのでバグ,buff_message
54,属性威力アップは存在しないのでバグ,buff_message
55,属性威力アップは存在しないのでバグ,buff_message
56,属性威力アップは存在しないのでバグ,buff_message
57,属性威力アップは存在しないのでバグ,buff_message
58,属性威力アップは存在しないのでバグ,buff_message
59,属性威力アップは存在しないのでバグ,buff_message
60,属性威力アップは存在しないのでバグ,buff_message
61,属性威力アップは存在しないのでバグ,buff_message
62,属性威力アップは存在しないのでバグ,buff_message
63,{d0}の{is28}{image(ui_icon_btlStatus_070)}{fc9無耐性}がダウンした！,buff_message
64,{d0}の{is28}{image(ui_icon_btlStatus_060)}{fc9火耐性}がダウンした！,buff_message
65,{d0}の{is28}{image(ui_icon_btlStatus_063)}{fc9氷耐性}がダウンした！,buff_message
66,{d0}の{is28}{image(ui_icon_btlStatus_062)}{fc9草木耐性}がダウンした！,buff_message
67,{d0}の{is28}{image(ui_icon_btlStatus_061)}{fc9水耐性}がダウンした！,buff_message
68,{d0}の{is28}{image(ui_icon_btlStatus_064)}{fc9電気耐性}がダウンした！,buff_message
69,{d0}の{is28}{image(ui_icon_btlStatus_067)}{fc9鋼耐性}がダウンした！,buff_message
70,{d0}の{is28}{image(ui_icon_btlStatus_066)}{fc9風耐性}がダウンした！,buff_message
71,{d0}の{is28}{image(ui_icon_btlStatus_065)}{fc9地面耐性}がダウンした！,buff_message
72,{d0}の{is28}{image(ui_icon_btlStatus_068)}{fc9光耐性}がダウンした！,buff_message
73,{d0}の{is28}{image(ui_icon_btlStatus_069)}{fc9闇耐性}がダウンした！,buff_message
74,{d0}の{is28}{image(ui_icon_btlStatus_070)}{fc9無耐性}がダウンした！,buff_message
75,属性威力ダウンは存在しないのでバグ,buff_message
76,属性威力ダウンは存在しないのでバグ,buff_message
77,属性威力ダウンは存在しないのでバグ,buff_message
78,属性威力ダウンは存在しないのでバグ,buff_message
79,属性威力ダウンは存在しないのでバグ,buff_message
80,属性威力ダウンは存在しないのでバグ,buff_message
81,属性威力ダウンは存在しないのでバグ,buff_message
82,属性威力ダウンは存在しないのでバグ,buff_message
83,属性威力ダウンは存在しないのでバグ,buff_message
84,属性威力ダウンは存在しないのでバグ,buff_message
85,{d0}は{is28}{image(ui_icon_btlStatus_036)}物理攻撃に対して身構えた！,buff_message
86,{d0}は{is28}{image(ui_icon_btlStatus_037)}魔法攻撃に対して身構えた！,buff_message
87,{d0}は{is28}{image(ui_icon_btlStatus_038)}物理攻撃を反射するバリアを張った！,buff_message
88,{d0}は{is28}{image(ui_icon_btlStatus_039)}魔法攻撃を反射するバリアを張った！,buff_message
89,{d0}は{is28}{image(ui_icon_btlStatus_040)}状態異常にかからなくなった！,buff_message
90,{d0}は{is28}{image(ui_icon_btlStatus_041)}ステータスダウンにかからなくなった！,buff_message
91,{d0}は{is28}{image(ui_icon_btlStatus_042)}1度だけ戦闘不能を防ぐ加護を得た！,buff_message
92,{d0}は{is28}{image(ui_icon_btlStatus_043)}守りをかためた！,buff_message
93,{d0}は{is28}{image(ui_icon_btlStatus_044)}受ける物理ダメージがアップした！,buff_message
94,{d0}は{is28}{image(ui_icon_btlStatus_044)}受ける物理ダメージを軽減するバリアを張った！,buff_message
95,{d0}は{is28}{image(ui_icon_btlStatus_045)}受ける魔法ダメージがアップした！,buff_message
96,{d0}は{is28}{image(ui_icon_btlStatus_045)}受ける魔法ダメージを軽減するバリアを張った！,buff_message
97,{d0}は{is28}{image(ui_icon_btlStatus_044)}物理で与えるダメージがアップした！,buff_message
98,{d0}は{is28}{image(ui_icon_btlStatus_044)}物理で与えるダメージがダウンした！,buff_message
99,{d0}は{is28}{image(ui_icon_btlStatus_045)}魔法で与えるダメージがアップした！,buff_message
100,{d0}は{is28}{image(ui_icon_btlStatus_045)}魔法で与えるダメージがダウンした！,buff_message
101,{d0}の{is28}{image(ui_icon_btlStatus_046)}物理攻撃の威力がアップした！,buff_message
102,{d0}の{is28}{image(ui_icon_btlStatus_047)}魔法攻撃の威力がアップした！,buff_message
103,{d0}は{is28}{image(ui_icon_btlStatus_048)}相手を挑発した！,buff_message
105,{d0}は技の反動で態勢を崩し動けなくなった！,buff_message
106,{d0}は次の行動順番が一番最初になった！,buff_message
107,{d0}は次の行動順番が一番最後になった！,buff_message
108,{d0}は1ラウンドに複数回行動できるようになった！,buff_message
109,{d0}は1度に複数回行動できるようになった！,buff_message
110,{d0}は毒・混乱・麻痺・眠りを解除した！,buff_message
111,{d0}は強毒・強混乱・強麻痺・強眠を解除した！,buff_message
112,{d0}のステータスアップを解除した！,buff_message
113,{d0}のステータスダウンを解除した！,buff_message
114,{d0}の{is28}{image(ui_icon_btlStatus_000)}毒・{is28}{image(ui_icon_btlStatus_002)}混乱・{is28}{image(ui_icon_btlStatus_003)}麻痺・{is28}{image(ui_icon_btlStatus_004)}眠りを解除した！,buff_message
115,{d0}の特殊な状態異常を解除した！,buff_message
116,{d0}のすべての状態異常を解除した！,buff_message
117,未使用,buff_message
118,{d0}は{is28}{image(ui_icon_btlStatus_012)}ケガを負いHPが回復できなくなった！,buff_message
119,{d0}は{is28}{image(ui_icon_btlStatus_013)}ビョウキにかかりSPが回復できなくなった！,buff_message
120,{d0}はチャージを阻止された衝撃で動けない！,buff_message
124,死へのカウントダウン…,buff_message
125,死へのカウントダウン…,buff_message
126,{d0}はやる気をなくした！,buff_message
132,{d0}は震えて足がすくんでいる……,buff_message
133,CPが上昇しなくなった！,buff_message
10003,{d0}の{is28}{image(ui_icon_btlStatus_000)}毒を解除した！,buff_message
10005,{d0}の{is28}{image(ui_icon_btlStatus_002)}混乱を解除した！,buff_message
10006,{d0}の{is28}{image(ui_icon_btlStatus_003)}麻痺を解除した！,buff_message
10007,{d0}の{is28}{image(ui_icon_btlStatus_004)}眠りを解除した！,buff_message
10008,{d0}の{is28}{image(ui_icon_btlStatus_005)}猛毒を解除した！,buff_message
10010,{d0}の{is28}{image(ui_icon_btlStatus_007)}錯乱を解除した！,buff_message
10011,{d0}の{is28}{image(ui_icon_btlStatus_008)}行動不能を解除した！,buff_message
10012,{d0}の{is28}{image(ui_icon_btlStatus_009)}昏睡を解除した！,buff_message
10013,{d0}の{is28}{image(ui_icon_btlStatus_010)}液晶化を解除した！,buff_message
10014,{d0}の{is28}{image(ui_icon_btlStatus_011)}リバースを解除した！,buff_message
10015,{d0}は{is28}{image(ui_icon_btlStatus_012)}ケガを解除した！,buff_message
10016,{d0}は{is28}{image(ui_icon_btlStatus_013)}ビョウキを解除した！,buff_message
100001,{d0}は力尽きた！,buff_message
100002,{d0}は命を刈り取られた！,buff_message
100003,{d0}は{is28}{image(ui_icon_btlStatus_000)}毒におかされた！,buff_message
100004,{d0}は{is28}{image(ui_icon_btlStatus_001)}消沈した！,buff_message
100005,{d0}は{is28}{image(ui_icon_btlStatus_002)}混乱した！,buff_message
100006,{d0}は{is28}{image(ui_icon_btlStatus_003)}麻痺した！,buff_message
100007,{d0}は{is28}{image(ui_icon_btlStatus_004)}眠りに落ちた！,buff_message
100008,{d0}は{is28}{image(ui_icon_btlStatus_005)}猛毒におかされた！,buff_message
100009,{d0}は{is28}{image(ui_icon_btlStatus_006)}消沈した！,buff_message
100010,{d0}は{is28}{image(ui_icon_btlStatus_007)}錯乱した！,buff_message
100011,{d0}は{is28}{image(ui_icon_btlStatus_008)}行動不能になった！,buff_message
